ticket_id,n_events,n_status_changes,reopened_from_log
TCK-005374,3,2,0
TCK-005375,3,2,0
TCK-005376,3,2,0
TCK-005377,3,2,0
TCK-005378,3,2,0
TCK-005379,3,2,0
TCK-005380,3,2,0
TCK-005381,3,2,0
TCK-005382,3,2,0
TCK-005383,3,2,0
TCK-005384,3,2,0
TCK-005385,4,3,1
TCK-005386,3,2,0
TCK-005387,3,2,0
TCK-005388,3,2,0
TCK-005389,3,2,0
TCK-005390,3,2,0
TCK-005391,4,3,1
TCK-005392,3,2,0
TCK-005393,3,2,0
TCK-005394,3,2,0
TCK-005395,3,2,0
TCK-005396,3,2,0
TCK-005397,3,2,0
TCK-005398,3,2,0
TCK-005399,3,2,0
TCK-005400,3,2,0
TCK-005401,3,2,0
TCK-005402,3,2,0
TCK-005403,4,3,1
TCK-005404,3,2,0
TCK-005405,3,2,0
TCK-005406,3,2,0
TCK-005407,3,2,0
TCK-005408,3,2,0
TCK-005409,3,2,0
TCK-005410,3,2,0
TCK-005411,3,2,0
TCK-005412,3,2,0
TCK-005413,3,2,0
TCK-005414,3,2,0
TCK-005415,3,2,0
TCK-005416,3,2,0
TCK-005417,3,2,0
TCK-005418,4,3,1
TCK-005419,3,2,0
TCK-005420,3,2,0
TCK-005421,3,2,0
TCK-005422,3,2,0
TCK-005423,3,2,0
TCK-005424,3,2,0
TCK-005425,3,2,0
TCK-005426,3,2,0
TCK-005427,3,2,0
TCK-005428,3,2,0
TCK-005429,3,2,0
TCK-005430,4,3,1
TCK-005431,3,2,0
TCK-005432,3,2,0
TCK-005433,3,2,0
TCK-005434,3,2,0
TCK-005435,4,3,1
TCK-005436,3,2,0
TCK-005437,3,2,0
TCK-005438,3,2,0
TCK-005439,3,2,0
TCK-005440,3,2,0
TCK-005441,3,2,0
TCK-005442,3,2,0
TCK-005443,3,2,0
TCK-005444,3,2,0
TCK-005445,3,2,0
TCK-005446,3,2,0
TCK-005447,3,2,0
TCK-005448,3,2,0
TCK-005449,3,2,0
TCK-005450,3,2,0
TCK-005451,3,2,0
TCK-005452,3,2,0
TCK-005453,3,2,0
TCK-005454,4,3,1
TCK-005455,3,2,0
TCK-005456,3,2,0
TCK-005457,3,2,0
TCK-005458,3,2,0
TCK-005459,3,2,0
TCK-005460,3,2,0
TCK-005461,3,2,0
TCK-005462,3,2,0
TCK-005463,3,2,0
TCK-005464,3,2,0
TCK-005465,3,2,0
TCK-005466,3,2,0
TCK-005467,3,2,0
TCK-005468,3,2,0
TCK-005469,3,2,0
TCK-005470,3,2,0
TCK-005471,3,2,0
TCK-005472,3,2,0
TCK-005473,3,2,0
TCK-005474,3,2,0
TCK-005475,3,2,0
TCK-005476,3,2,0
TCK-005477,3,2,0
TCK-005478,3,2,0
TCK-005479,3,2,0
TCK-005480,3,2,0
TCK-005481,3,2,0
TCK-005482,3,2,0
TCK-005483,3,2,0
TCK-005484,3,2,0
TCK-005485,3,2,0
TCK-005486,3,2,0
TCK-005487,3,2,0
TCK-005488,3,2,0
TCK-005489,3,2,0
TCK-005490,3,2,0
TCK-005491,4,3,1
TCK-005492,3,2,0
TCK-005493,3,2,0
TCK-005494,3,2,0
TCK-005495,3,2,0
TCK-005496,3,2,0
TCK-005497,3,2,0
TCK-005498,3,2,0
TCK-005499,3,2,0
TCK-005500,3,2,0
TCK-005501,3,2,0
TCK-005502,3,2,0
TCK-005503,3,2,0
TCK-005504,3,2,0
TCK-005505,4,3,1
TCK-005506,3,2,0
TCK-005507,3,2,0
TCK-005508,3,2,0
TCK-005509,3,2,0
TCK-005510,3,2,0
TCK-005511,3,2,0
TCK-005512,3,2,0
TCK-005513,3,2,0
TCK-005514,3,2,0
TCK-005515,3,2,0
TCK-005516,3,2,0
TCK-005517,3,2,0
TCK-005518,3,2,0
TCK-005519,3,2,0
TCK-005520,3,2,0
TCK-005521,3,2,0
TCK-005522,3,2,0
TCK-005523,3,2,0
TCK-005524,3,2,0
TCK-005525,3,2,0
TCK-005526,3,2,0
TCK-005527,3,2,0
TCK-005528,3,2,0
TCK-005529,3,2,0
TCK-005530,3,2,0
TCK-005531,3,2,0
TCK-005532,4,3,1
TCK-005533,3,2,0
TCK-005534,4,3,1
TCK-005535,4,3,1
TCK-005536,3,2,0
TCK-005537,4,3,1
TCK-005538,3,2,0
TCK-005539,3,2,0
TCK-005540,3,2,0
TCK-005541,3,2,0
TCK-005542,4,3,1
TCK-005543,3,2,0
TCK-005544,3,2,0
TCK-005545,4,3,1
TCK-005546,3,2,0
TCK-005547,3,2,0
TCK-005548,3,2,0
TCK-005549,3,2,0
TCK-005550,3,2,0
TCK-005551,3,2,0
TCK-005552,3,2,0
TCK-005553,3,2,0
TCK-005554,3,2,0
TCK-005555,3,2,0
TCK-005556,3,2,0
TCK-005557,3,2,0
TCK-005558,3,2,0
TCK-005559,3,2,0
TCK-005560,3,2,0
TCK-005561,3,2,0
TCK-005562,3,2,0
TCK-005563,3,2,0
TCK-005564,3,2,0
TCK-005565,3,2,0
TCK-005566,3,2,0
TCK-005567,3,2,0
TCK-005568,3,2,0
TCK-005569,3,2,0
TCK-005570,4,3,1
TCK-005571,3,2,0
TCK-005572,3,2,0
TCK-005573,3,2,0
TCK-005574,3,2,0
TCK-005575,3,2,0
TCK-005576,3,2,0
TCK-005577,3,2,0
TCK-005578,3,2,0
TCK-005579,3,2,0
TCK-005580,4,3,1
TCK-005581,3,2,0
TCK-005582,3,2,0
TCK-005583,3,2,0
TCK-005584,4,3,1
TCK-005585,4,3,1
TCK-005586,3,2,0
TCK-005587,3,2,0
TCK-005588,3,2,0
TCK-005589,3,2,0
TCK-005590,4,3,1
TCK-005591,3,2,0
TCK-005592,3,2,0
TCK-005593,3,2,0
TCK-005594,3,2,0
TCK-005595,3,2,0
TCK-005596,3,2,0
TCK-005597,3,2,0
TCK-005598,3,2,0
TCK-005599,3,2,0
TCK-005600,4,3,1
TCK-005601,4,3,1
TCK-005602,3,2,0
TCK-005603,3,2,0
TCK-005604,3,2,0
TCK-005605,3,2,0
TCK-005606,3,2,0
TCK-005607,3,2,0
TCK-005608,3,2,0
TCK-005609,3,2,0
TCK-005610,3,2,0
TCK-005611,3,2,0
TCK-005612,3,2,0
TCK-005613,3,2,0
TCK-005614,3,2,0
TCK-005615,3,2,0
TCK-005616,3,2,0
TCK-005617,3,2,0
TCK-005618,3,2,0
TCK-005619,3,2,0
TCK-005620,3,2,0
TCK-005621,3,2,0
TCK-005622,3,2,0
TCK-005623,4,3,1
TCK-005624,3,2,0
TCK-005625,3,2,0
TCK-005626,3,2,0
TCK-005627,3,2,0
TCK-005628,4,3,1
TCK-005629,3,2,0
TCK-005630,3,2,0
TCK-005631,3,2,0
TCK-005632,3,2,0
TCK-005633,3,2,0
TCK-005634,3,2,0
TCK-005635,3,2,0
TCK-005636,3,2,0
TCK-005637,3,2,0
TCK-005638,3,2,0
TCK-005639,3,2,0
TCK-005640,4,3,1
TCK-005641,3,2,0
TCK-005642,4,3,1
TCK-005643,3,2,0
TCK-005644,3,2,0
TCK-005645,3,2,0
TCK-005646,3,2,0
TCK-005647,3,2,0
TCK-005648,3,2,0
TCK-005649,3,2,0
TCK-005650,3,2,0
TCK-005651,4,3,1
TCK-005652,3,2,0
TCK-005653,3,2,0
TCK-005654,3,2,0
TCK-005655,3,2,0
TCK-005656,4,3,1
TCK-005657,3,2,0
TCK-005658,3,2,0
TCK-005659,3,2,0
TCK-005660,3,2,0
TCK-005661,3,2,0
TCK-005662,3,2,0
TCK-005663,3,2,0
TCK-005664,3,2,0
TCK-005665,3,2,0
TCK-005666,3,2,0
TCK-005667,3,2,0
TCK-005668,3,2,0
TCK-005669,3,2,0
TCK-005670,3,2,0
TCK-005671,3,2,0
TCK-005672,3,2,0
TCK-005673,3,2,0
TCK-005674,3,2,0
TCK-005675,4,3,1
TCK-005676,3,2,0
TCK-005677,3,2,0
TCK-005678,3,2,0
TCK-005679,3,2,0
TCK-005680,3,2,0
TCK-005681,3,2,0
TCK-005682,3,2,0
TCK-005683,3,2,0
TCK-005684,3,2,0
TCK-005685,3,2,0
TCK-005686,3,2,0
TCK-005687,3,2,0
TCK-005688,3,2,0
TCK-005689,3,2,0
TCK-005690,3,2,0
TCK-005691,3,2,0
TCK-005692,3,2,0
TCK-005693,3,2,0
TCK-005694,3,2,0
TCK-005695,3,2,0
TCK-005696,3,2,0
TCK-005697,3,2,0
TCK-005698,3,2,0
TCK-005699,3,2,0
TCK-005700,3,2,0
TCK-005701,3,2,0
TCK-005702,3,2,0
TCK-005703,3,2,0
TCK-005704,3,2,0
TCK-005705,3,2,0
TCK-005706,3,2,0
TCK-005707,3,2,0
TCK-005708,3,2,0
TCK-005709,3,2,0
TCK-005710,3,2,0
TCK-005711,3,2,0
TCK-005712,4,3,1
TCK-005713,3,2,0
TCK-005714,3,2,0
TCK-005715,4,3,1
TCK-005716,3,2,0
TCK-005717,3,2,0
TCK-005718,3,2,0
TCK-005719,3,2,0
TCK-005720,3,2,0
TCK-005721,4,3,1
TCK-005722,3,2,0
TCK-005723,3,2,0
TCK-005724,3,2,0
TCK-005725,3,2,0
TCK-005726,3,2,0
TCK-005727,4,3,1
TCK-005728,3,2,0
TCK-005729,3,2,0
TCK-005730,3,2,0
TCK-005731,3,2,0
TCK-005732,3,2,0
TCK-005733,3,2,0
TCK-005734,3,2,0
TCK-005735,3,2,0
TCK-005736,3,2,0
TCK-005737,3,2,0
TCK-005738,3,2,0
TCK-005739,3,2,0
TCK-005740,3,2,0
TCK-005741,3,2,0
TCK-005742,3,2,0
TCK-005743,3,2,0
TCK-005744,3,2,0
TCK-005745,3,2,0
TCK-005746,4,3,1
TCK-005747,3,2,0
TCK-005748,3,2,0
TCK-005749,3,2,0
TCK-005750,3,2,0
TCK-005751,4,3,1
TCK-005752,3,2,0
TCK-005753,3,2,0
TCK-005754,3,2,0
TCK-005755,3,2,0
TCK-005756,4,3,1
TCK-005757,3,2,0
TCK-005758,3,2,0
TCK-005759,3,2,0
TCK-005760,3,2,0
TCK-005761,3,2,0
TCK-005762,3,2,0
TCK-005763,3,2,0
TCK-005764,3,2,0
TCK-005765,3,2,0
TCK-005766,3,2,0
TCK-005767,3,2,0
TCK-005768,3,2,0
TCK-005769,3,2,0
TCK-005770,3,2,0
TCK-005771,3,2,0
TCK-005772,4,3,1
TCK-005773,3,2,0
TCK-005774,3,2,0
TCK-005775,3,2,0
TCK-005776,3,2,0
TCK-005777,4,3,1
TCK-005778,3,2,0
TCK-005779,3,2,0
TCK-005780,4,3,1
TCK-005781,3,2,0
TCK-005782,3,2,0
TCK-005783,3,2,0
TCK-005784,3,2,0
TCK-005785,3,2,0
TCK-005786,4,3,1
TCK-005787,3,2,0
TCK-005788,4,3,1
TCK-005789,3,2,0
TCK-005790,3,2,0
TCK-005791,3,2,0
TCK-005792,3,2,0
TCK-005793,4,3,1
TCK-005794,3,2,0
TCK-005795,3,2,0
TCK-005796,3,2,0
TCK-005797,3,2,0
TCK-005798,3,2,0
TCK-005799,3,2,0
TCK-005800,3,2,0
TCK-005801,3,2,0
TCK-005802,3,2,0
TCK-005803,3,2,0
TCK-005804,3,2,0
TCK-005805,3,2,0
TCK-005806,3,2,0
TCK-005807,3,2,0
TCK-005808,3,2,0
TCK-005809,3,2,0
TCK-005810,4,3,1
TCK-005811,3,2,0
TCK-005812,3,2,0
TCK-005813,4,3,1
TCK-005814,3,2,0
TCK-005815,3,2,0
TCK-005816,3,2,0
TCK-005817,3,2,0
TCK-005818,3,2,0
TCK-005819,3,2,0
TCK-005820,3,2,0
TCK-005821,3,2,0
TCK-005822,3,2,0
TCK-005823,3,2,0
TCK-005824,3,2,0
TCK-005825,3,2,0
TCK-005826,4,3,1
TCK-005827,3,2,0
TCK-005828,3,2,0
TCK-005829,4,3,1
TCK-005830,3,2,0
TCK-005831,3,2,0
TCK-005832,3,2,0
TCK-005833,3,2,0
TCK-005834,3,2,0
TCK-005835,4,3,1
TCK-005836,3,2,0
TCK-005837,3,2,0
TCK-005838,3,2,0
TCK-005839,3,2,0
TCK-005840,3,2,0
TCK-005841,3,2,0
TCK-005842,3,2,0
TCK-005843,3,2,0
TCK-005844,3,2,0
TCK-005845,3,2,0
TCK-005846,3,2,0
TCK-005847,3,2,0
TCK-005848,3,2,0
TCK-005849,3,2,0
TCK-005850,3,2,0
TCK-005851,3,2,0
TCK-005852,3,2,0
TCK-005853,3,2,0
TCK-005854,3,2,0
TCK-005855,3,2,0
TCK-005856,3,2,0
TCK-005857,4,3,1
TCK-005858,3,2,0
TCK-005859,3,2,0
TCK-005860,4,3,1
TCK-005861,3,2,0
TCK-005862,3,2,0
TCK-005863,3,2,0
TCK-005864,3,2,0
TCK-005865,3,2,0
TCK-005866,3,2,0
TCK-005867,3,2,0
TCK-005868,3,2,0
TCK-005869,3,2,0
TCK-005870,3,2,0
TCK-005871,4,3,1
TCK-005872,3,2,0
TCK-005873,3,2,0
TCK-005874,3,2,0
TCK-005875,3,2,0
TCK-005876,3,2,0
TCK-005877,3,2,0
TCK-005878,3,2,0
TCK-005879,3,2,0
TCK-005880,3,2,0
TCK-005881,3,2,0
TCK-005882,3,2,0
TCK-005883,3,2,0
TCK-005884,3,2,0
TCK-005885,4,3,1
TCK-005886,3,2,0
TCK-005887,3,2,0
TCK-005888,3,2,0
TCK-005889,3,2,0
TCK-005890,3,2,0
TCK-005891,3,2,0
TCK-005892,3,2,0
TCK-005893,3,2,0
TCK-005894,3,2,0
TCK-005895,3,2,0
TCK-005896,3,2,0
TCK-005897,3,2,0
TCK-005898,3,2,0
TCK-005899,3,2,0
TCK-005900,3,2,0
TCK-005901,3,2,0
TCK-005902,3,2,0
TCK-005903,4,3,1
TCK-005904,3,2,0
TCK-005905,3,2,0
TCK-005906,3,2,0
TCK-005907,3,2,0
TCK-005908,3,2,0
TCK-005909,3,2,0
TCK-005910,3,2,0
TCK-005911,3,2,0
TCK-005912,3,2,0
TCK-005913,3,2,0
TCK-005914,3,2,0
TCK-005915,3,2,0
TCK-005916,3,2,0
TCK-005917,3,2,0
TCK-005918,3,2,0
TCK-005919,3,2,0
TCK-005920,3,2,0
TCK-005921,3,2,0
TCK-005922,3,2,0
TCK-005923,3,2,0
TCK-005924,3,2,0
TCK-005925,3,2,0
TCK-005926,3,2,0
TCK-005927,3,2,0
TCK-005928,3,2,0
TCK-005929,3,2,0
TCK-005930,3,2,0
TCK-005931,3,2,0
TCK-005932,3,2,0
TCK-005933,3,2,0
TCK-005934,3,2,0
TCK-005935,3,2,0
TCK-005936,3,2,0
TCK-005937,3,2,0
TCK-005938,3,2,0
TCK-005939,3,2,0
TCK-005940,3,2,0
TCK-005941,3,2,0
TCK-005942,4,3,1
TCK-005943,3,2,0
TCK-005944,4,3,1
TCK-005945,3,2,0
TCK-005946,3,2,0
TCK-005947,3,2,0
TCK-005948,3,2,0
TCK-005949,3,2,0
TCK-005950,3,2,0
TCK-005951,3,2,0
TCK-005952,3,2,0
TCK-005953,3,2,0
TCK-005954,3,2,0
TCK-005955,3,2,0
TCK-005956,3,2,0
TCK-005957,3,2,0
TCK-005958,3,2,0
TCK-005959,3,2,0
TCK-005960,3,2,0
TCK-005961,3,2,0
TCK-005962,3,2,0
TCK-005963,3,2,0
TCK-005964,3,2,0
TCK-005965,3,2,0
TCK-005966,3,2,0
TCK-005967,3,2,0
TCK-005968,3,2,0
TCK-005969,3,2,0
TCK-005970,4,3,1
TCK-005971,3,2,0
TCK-005972,3,2,0
TCK-005973,3,2,0
TCK-005974,3,2,0
TCK-005975,3,2,0
TCK-005976,3,2,0
TCK-005977,3,2,0
TCK-005978,4,3,1
TCK-005979,3,2,0
TCK-005980,3,2,0
TCK-005981,3,2,0
TCK-005982,3,2,0
TCK-005983,3,2,0
TCK-005984,3,2,0
TCK-005985,3,2,0
TCK-005986,3,2,0
TCK-005987,3,2,0
TCK-005988,3,2,0
TCK-005989,3,2,0
TCK-005990,3,2,0
TCK-005991,3,2,0
TCK-005992,3,2,0
TCK-005993,3,2,0
TCK-005994,3,2,0
TCK-005995,3,2,0
TCK-005996,3,2,0
TCK-005997,3,2,0
TCK-005998,3,2,0
TCK-005999,4,3,1
TCK-006000,3,2,0
TCK-006001,3,2,0
TCK-006002,3,2,0
TCK-006003,3,2,0
TCK-006004,3,2,0
TCK-006005,3,2,0
TCK-006006,3,2,0
TCK-006007,3,2,0
TCK-006008,3,2,0
TCK-006009,3,2,0
TCK-006010,3,2,0
TCK-006011,3,2,0
TCK-006012,3,2,0
TCK-006013,3,2,0
TCK-006014,3,2,0
TCK-006015,3,2,0
TCK-006016,3,2,0
TCK-006017,3,2,0
TCK-006018,3,2,0
TCK-006019,3,2,0
TCK-006020,3,2,0
TCK-006021,3,2,0
TCK-006022,4,3,1
TCK-006023,4,3,1
TCK-006024,3,2,0
TCK-006025,4,3,1
TCK-006026,3,2,0
TCK-006027,3,2,0
TCK-006028,3,2,0
TCK-006029,3,2,0
TCK-006030,3,2,0
TCK-006031,3,2,0
TCK-006032,3,2,0
TCK-006033,3,2,0
TCK-006034,3,2,0
TCK-006035,3,2,0
TCK-006036,3,2,0
TCK-006037,3,2,0
TCK-006038,3,2,0
TCK-006039,3,2,0
TCK-006040,3,2,0
TCK-006041,3,2,0
TCK-006042,3,2,0
TCK-006043,3,2,0
TCK-006044,4,3,1
TCK-006045,3,2,0
TCK-006046,3,2,0
TCK-006047,3,2,0
TCK-006048,3,2,0
TCK-006049,3,2,0
TCK-006050,3,2,0
TCK-006051,3,2,0
TCK-006052,3,2,0
TCK-006053,3,2,0
TCK-006054,3,2,0
TCK-006055,3,2,0
TCK-006056,3,2,0
TCK-006057,3,2,0
TCK-006058,3,2,0
TCK-006059,3,2,0
TCK-006060,3,2,0
TCK-006061,3,2,0
TCK-006062,4,3,1
TCK-006063,3,2,0
TCK-006064,3,2,0
TCK-006065,3,2,0
TCK-006066,3,2,0
TCK-006067,3,2,0
TCK-006068,3,2,0
TCK-006069,3,2,0
TCK-006070,3,2,0
TCK-006071,3,2,0
TCK-006072,3,2,0
TCK-006073,4,3,1
TCK-006074,3,2,0
TCK-006075,3,2,0
TCK-006076,3,2,0
TCK-006077,3,2,0
TCK-006078,3,2,0
TCK-006079,3,2,0
TCK-006080,3,2,0
TCK-006081,3,2,0
TCK-006082,3,2,0
TCK-006083,3,2,0
TCK-006084,3,2,0
TCK-006085,3,2,0
TCK-006086,3,2,0
TCK-006087,3,2,0
TCK-006088,3,2,0
TCK-006089,3,2,0
TCK-006090,3,2,0
TCK-006091,3,2,0
TCK-006092,3,2,0
TCK-006093,3,2,0
TCK-006094,3,2,0
TCK-006095,3,2,0
TCK-006096,3,2,0
TCK-006097,3,2,0
TCK-006098,3,2,0
TCK-006099,3,2,0
TCK-006100,3,2,0
TCK-006101,3,2,0
TCK-006102,3,2,0
TCK-006103,3,2,0
TCK-006104,3,2,0
TCK-006105,3,2,0
TCK-006106,3,2,0
TCK-006107,3,2,0
TCK-006108,3,2,0
TCK-006109,3,2,0
TCK-006110,3,2,0
TCK-006111,3,2,0
TCK-006112,3,2,0
TCK-006113,3,2,0
TCK-006114,3,2,0
TCK-006115,3,2,0
TCK-006116,3,2,0
TCK-006117,4,3,1
TCK-006118,3,2,0
TCK-006119,3,2,0
TCK-006120,3,2,0
TCK-006121,4,3,1
TCK-006122,3,2,0
TCK-006123,3,2,0
TCK-006124,3,2,0
TCK-006125,3,2,0
TCK-006126,3,2,0
TCK-006127,4,3,1
TCK-006128,3,2,0
TCK-006129,3,2,0
TCK-006130,3,2,0
TCK-006131,3,2,0
TCK-006132,3,2,0
TCK-006133,4,3,1
TCK-006134,3,2,0
TCK-006135,3,2,0
TCK-006136,3,2,0
TCK-006137,3,2,0
TCK-006138,3,2,0
TCK-006139,3,2,0
TCK-006140,3,2,0
TCK-006141,3,2,0
TCK-006142,3,2,0
TCK-006143,3,2,0
TCK-006144,3,2,0
TCK-006145,3,2,0
TCK-006146,3,2,0
TCK-006147,3,2,0
TCK-006148,3,2,0
TCK-006149,3,2,0
TCK-006150,3,2,0
TCK-006151,3,2,0
TCK-006152,4,3,1
TCK-006153,3,2,0
TCK-006154,3,2,0
TCK-006155,3,2,0
TCK-006156,3,2,0
TCK-006157,3,2,0
TCK-006158,3,2,0
TCK-006159,3,2,0
TCK-006160,3,2,0
TCK-006161,3,2,0
TCK-006162,3,2,0
TCK-006163,3,2,0
TCK-006164,3,2,0
TCK-006165,4,3,1
TCK-006166,4,3,1
TCK-006167,4,3,1
TCK-006168,3,2,0
TCK-006169,4,3,1
TCK-006170,3,2,0
TCK-006171,3,2,0
TCK-006172,3,2,0
TCK-006173,3,2,0
TCK-006174,3,2,0
TCK-006175,3,2,0
TCK-006176,3,2,0
TCK-006177,3,2,0
TCK-006178,4,3,1
TCK-006179,3,2,0
TCK-006180,3,2,0
TCK-006181,3,2,0
TCK-006182,3,2,0
TCK-006183,3,2,0
TCK-006184,4,3,1
TCK-006185,4,3,1
TCK-006186,3,2,0
TCK-006187,3,2,0
TCK-006188,3,2,0
TCK-006189,3,2,0
TCK-006190,3,2,0
TCK-006191,3,2,0
TCK-006192,3,2,0
TCK-006193,3,2,0
TCK-006194,3,2,0
TCK-006195,3,2,0
TCK-006196,3,2,0
TCK-006197,3,2,0
TCK-006198,3,2,0
TCK-006199,3,2,0
TCK-006200,3,2,0
TCK-006201,4,3,1
TCK-006202,3,2,0
TCK-006203,4,3,1
TCK-006204,4,3,1
TCK-006205,3,2,0
TCK-006206,3,2,0
TCK-006207,3,2,0
TCK-006208,4,3,1
TCK-006209,3,2,0
TCK-006210,3,2,0
TCK-006211,3,2,0
TCK-006212,3,2,0
TCK-006213,3,2,0
TCK-006214,3,2,0
TCK-006215,3,2,0
TCK-006216,3,2,0
TCK-006217,3,2,0
TCK-006218,3,2,0
TCK-006219,3,2,0
TCK-006220,3,2,0
TCK-006221,3,2,0
TCK-006222,3,2,0
TCK-006223,3,2,0
TCK-006224,4,3,1
TCK-006225,3,2,0
TCK-006226,3,2,0
TCK-006227,3,2,0
TCK-006228,3,2,0
TCK-006229,3,2,0
TCK-006230,3,2,0
TCK-006231,3,2,0
TCK-006232,3,2,0
TCK-006233,3,2,0
TCK-006234,3,2,0
TCK-006235,3,2,0
TCK-006236,3,2,0
TCK-006237,3,2,0
TCK-006238,3,2,0
TCK-006239,3,2,0
TCK-006240,3,2,0
TCK-006241,3,2,0
TCK-006242,3,2,0
TCK-006243,4,3,1
TCK-006244,3,2,0
TCK-006245,3,2,0
TCK-006246,3,2,0
TCK-006247,3,2,0
TCK-006248,4,3,1
TCK-006249,3,2,0
TCK-006250,3,2,0
TCK-006251,3,2,0
TCK-006252,3,2,0
TCK-006253,3,2,0
TCK-006254,3,2,0
TCK-006255,3,2,0
TCK-006256,3,2,0
TCK-006257,3,2,0
TCK-006258,3,2,0
TCK-006259,3,2,0
TCK-006260,3,2,0
TCK-006261,3,2,0
TCK-006262,3,2,0
TCK-006263,3,2,0
TCK-006264,3,2,0
TCK-006265,4,3,1
TCK-006266,3,2,0
TCK-006267,3,2,0
TCK-006268,3,2,0
TCK-006269,3,2,0
TCK-006270,4,3,1
TCK-006271,3,2,0
TCK-006272,4,3,1
TCK-006273,3,2,0
TCK-006274,3,2,0
TCK-006275,3,2,0
TCK-006276,3,2,0
TCK-006277,3,2,0
TCK-006278,3,2,0
TCK-006279,3,2,0
TCK-006280,3,2,0
TCK-006281,3,2,0
TCK-006282,3,2,0
TCK-006283,3,2,0
TCK-006284,4,3,1
TCK-006285,4,3,1
TCK-006286,3,2,0
TCK-006287,3,2,0
TCK-006288,3,2,0
TCK-006289,3,2,0
TCK-006290,3,2,0
TCK-006291,3,2,0
TCK-006292,3,2,0
TCK-006293,3,2,0
TCK-006294,3,2,0
TCK-006295,3,2,0
TCK-006296,3,2,0
TCK-006297,3,2,0
TCK-006298,3,2,0
TCK-006299,3,2,0
TCK-006300,3,2,0
TCK-006301,3,2,0
TCK-006302,3,2,0
TCK-006303,3,2,0
TCK-006304,3,2,0
TCK-006305,3,2,0
TCK-006306,3,2,0
TCK-006307,3,2,0
TCK-006308,3,2,0
TCK-006309,3,2,0
TCK-006310,3,2,0
TCK-006311,3,2,0
TCK-006312,4,3,1
TCK-006313,3,2,0
TCK-006314,3,2,0
TCK-006315,3,2,0
TCK-006316,3,2,0
TCK-006317,3,2,0
TCK-006318,3,2,0
TCK-006319,3,2,0
TCK-006320,3,2,0
TCK-006321,4,3,1
TCK-006322,3,2,0
TCK-006323,3,2,0
TCK-006324,4,3,1
TCK-006325,3,2,0
TCK-006326,3,2,0
TCK-006327,3,2,0
TCK-006328,3,2,0
TCK-006329,3,2,0
TCK-006330,3,2,0
TCK-006331,4,3,1
TCK-006332,4,3,1
TCK-006333,3,2,0
TCK-006334,3,2,0
TCK-006335,3,2,0
TCK-006336,4,3,1
TCK-006337,3,2,0
TCK-006338,3,2,0
TCK-006339,3,2,0
TCK-006340,3,2,0
TCK-006341,3,2,0
TCK-006342,3,2,0
TCK-006343,3,2,0
TCK-006344,3,2,0
TCK-006345,3,2,0
TCK-006346,3,2,0
TCK-006347,3,2,0
TCK-006348,3,2,0
TCK-006349,3,2,0
TCK-006350,3,2,0
TCK-006351,3,2,0
TCK-006352,4,3,1
TCK-006353,4,3,1
TCK-006354,3,2,0
TCK-006355,3,2,0
TCK-006356,3,2,0
TCK-006357,3,2,0
TCK-006358,3,2,0
TCK-006359,3,2,0
TCK-006360,3,2,0
TCK-006361,3,2,0
TCK-006362,3,2,0
TCK-006363,3,2,0
TCK-006364,3,2,0
TCK-006365,3,2,0
TCK-006366,3,2,0
TCK-006367,3,2,0
TCK-006368,3,2,0
TCK-006369,3,2,0
TCK-006370,3,2,0
TCK-006371,3,2,0
TCK-006372,3,2,0
TCK-006373,3,2,0
TCK-006374,4,3,1
TCK-006375,3,2,0
TCK-006376,3,2,0
TCK-006377,3,2,0
TCK-006378,3,2,0
TCK-006379,3,2,0
TCK-006380,3,2,0
TCK-006381,3,2,0
TCK-006382,3,2,0
TCK-006383,3,2,0
TCK-006384,3,2,0
TCK-006385,4,3,1
TCK-006386,3,2,0
TCK-006387,4,3,1
TCK-006388,3,2,0
TCK-006389,3,2,0
TCK-006390,3,2,0
TCK-006391,3,2,0
TCK-006392,3,2,0
TCK-006393,3,2,0
TCK-006394,3,2,0
TCK-006395,3,2,0
TCK-006396,4,3,1
TCK-006397,3,2,0
TCK-006398,3,2,0
TCK-006399,3,2,0
TCK-006400,4,3,1
TCK-006401,3,2,0
TCK-006402,3,2,0
TCK-006403,3,2,0
TCK-006404,3,2,0
TCK-006405,3,2,0
TCK-006406,4,3,1
TCK-006407,3,2,0
TCK-006408,4,3,1
TCK-006409,3,2,0
TCK-006410,3,2,0
TCK-006411,3,2,0
TCK-006412,3,2,0
TCK-006413,3,2,0
TCK-006414,4,3,1
TCK-006415,3,2,0
TCK-006416,3,2,0
TCK-006417,4,3,1
TCK-006418,4,3,1
TCK-006419,3,2,0
TCK-006420,3,2,0
TCK-006421,3,2,0
TCK-006422,3,2,0
TCK-006423,3,2,0
TCK-006424,3,2,0
TCK-006425,3,2,0
TCK-006426,3,2,0
TCK-006427,3,2,0
TCK-006428,3,2,0
TCK-006429,3,2,0
TCK-006430,3,2,0
TCK-006431,4,3,1
TCK-006432,4,3,1
TCK-006433,3,2,0
TCK-006434,3,2,0
TCK-006435,3,2,0
TCK-006436,3,2,0
TCK-006437,3,2,0
TCK-006438,3,2,0
TCK-006439,3,2,0
TCK-006440,3,2,0
TCK-006441,3,2,0
TCK-006442,3,2,0
TCK-006443,3,2,0
TCK-006444,3,2,0
TCK-006445,3,2,0
TCK-006446,3,2,0
TCK-006447,4,3,1
TCK-006448,3,2,0
