ticket_id,channel,product,category,priority,customer_tier,region,backlog_at_creation,first_response_minutes,reopened,created_hour,created_weekday,created_month,sla_breach,body_len,word_count,num_question,num_exclam,upper_ratio,urgency_hits,kw_refund,kw_cancel,kw_error,n_events,n_status_changes,reopened_from_log
TCK-001239,Chat,Faturamento,Bug / Defeito,Alta,Basic,Sudeste,33,45.5,1,3,0,8,1,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-001240,Email,Integrações,Bug / Defeito,Baixa,Free,Norte,14,366.3,1,4,0,5,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-001241,Email,Faturamento,Bug / Defeito,Crítica,Free,Sudeste,56,52.9,0,11,4,7,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001242,Telefone,Relatórios,Faturamento,Média,Free,Centro-Oeste,31,203.2,0,12,0,3,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-001243,Telefone,Plataforma Web,Solicitação de Recurso,Baixa,Premium,Norte,56,178.7,0,12,5,9,0,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-001244,Email,Faturamento,Problema Técnico,Média,Basic,Sul,39,142.2,0,8,0,1,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001245,Chat,Faturamento,Acesso e Conta,Média,Basic,Norte,11,159.9,0,4,5,1,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001246,Redes Sociais,Faturamento,Dúvida / Como Fazer,Baixa,Basic,Norte,20,293.2,0,0,0,11,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001247,Chat,Plataforma Web,Problema Técnico,Baixa,Premium,Norte,22,214.8,0,8,4,8,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001248,Email,API,Faturamento,Média,Enterprise,Norte,70,203.5,0,11,4,2,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-001249,Email,App Mobile,Solicitação de Recurso,Média,Free,Norte,61,177.8,0,15,0,5,1,153,23,0,0,0.0547,0,0,0,0,3,2,0
TCK-001250,Redes Sociais,Faturamento,Solicitação de Recurso,Baixa,Enterprise,Sul,6,288.3,0,21,0,6,1,157,25,2,0,0.0231,0,0,0,0,3,2,0
TCK-001251,Chat,App Mobile,Bug / Defeito,Alta,Basic,Norte,77,92.1,0,16,6,11,1,135,25,0,0,0.03,4,0,0,1,3,2,0
TCK-001252,Email,Relatórios,Faturamento,Baixa,Premium,Centro-Oeste,28,372.4,0,22,4,5,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-001253,Email,Integrações,Bug / Defeito,Baixa,Free,Nordeste,64,508.2,1,11,2,8,1,61,11,0,0,0.0408,0,0,0,1,4,3,1
TCK-001254,Telefone,App Mobile,Solicitação de Recurso,Média,Enterprise,Sul,37,181.8,0,3,0,9,0,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-001255,Email,Faturamento,Bug / Defeito,Média,Premium,Sul,27,96.9,0,20,6,6,0,165,29,0,0,0.0379,0,0,0,1,3,2,0
TCK-001256,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,Centro-Oeste,49,248.1,0,20,0,9,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-001257,Email,Plataforma Web,Faturamento,Baixa,Premium,Centro-Oeste,62,218.7,0,16,4,10,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-001258,Email,Relatórios,Solicitação de Recurso,Crítica,Free,Centro-Oeste,64,58.9,0,10,5,7,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-001259,Email,Integrações,Solicitação de Recurso,Alta,Free,Sudeste,37,74.7,1,20,1,6,1,57,9,1,0,0.0208,0,0,0,0,4,3,1
TCK-001260,Chat,Relatórios,Bug / Defeito,Média,Basic,Centro-Oeste,17,72.5,0,16,5,12,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-001261,Telefone,Integrações,Acesso e Conta,Alta,Basic,Sul,15,24.2,0,2,3,5,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001262,Redes Sociais,Plataforma Web,Faturamento,Baixa,Free,Sudeste,23,339.4,0,16,1,4,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-001263,Redes Sociais,Plataforma Web,Problema Técnico,Baixa,Free,Sudeste,53,330.7,0,20,3,2,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001264,Email,App Mobile,Problema Técnico,Crítica,Basic,Nordeste,41,38.8,0,21,5,3,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001265,Chat,Plataforma Web,Acesso e Conta,Média,Premium,Norte,40,65.9,0,2,2,6,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001266,Chat,Faturamento,Faturamento,Média,Free,Norte,43,152.1,0,13,5,3,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-001267,Email,Faturamento,Acesso e Conta,Alta,Basic,Nordeste,20,48.4,0,21,0,11,0,98,17,0,0,0.0256,0,0,0,0,3,2,0
TCK-001268,Redes Sociais,Relatórios,Faturamento,Baixa,Enterprise,Nordeste,45,396.2,0,10,4,8,0,161,25,2,0,0.0227,0,0,0,0,3,2,0
TCK-001269,Email,Plataforma Web,Problema Técnico,Média,Basic,Norte,5,118.3,0,0,2,4,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001270,Telefone,API,Solicitação de Recurso,Média,Premium,Sul,52,97.0,0,10,0,11,0,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-001271,Chat,Plataforma Web,Bug / Defeito,Baixa,Premium,Nordeste,46,214.5,0,4,1,11,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-001272,Formulário Web,Plataforma Web,Problema Técnico,Média,Basic,Centro-Oeste,43,141.3,0,0,2,3,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001273,Email,Integrações,Cancelamento,Crítica,Free,Centro-Oeste,77,74.9,0,9,0,10,1,89,13,0,0,0.027,2,0,1,0,3,2,0
TCK-001274,Chat,Relatórios,Problema Técnico,Média,Premium,Norte,37,131.9,1,11,6,2,0,56,11,0,0,0.0222,0,0,0,0,4,3,1
TCK-001275,Telefone,Relatórios,Dúvida / Como Fazer,Baixa,Free,Centro-Oeste,0,122.9,0,21,3,3,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001276,Email,Integrações,Problema Técnico,Média,Free,Nordeste,29,125.8,0,0,4,5,1,155,29,0,0,0.0242,0,0,0,0,3,2,0
TCK-001277,Formulário Web,API,Dúvida / Como Fazer,Média,Free,Sul,16,91.5,0,4,6,8,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001278,Email,Faturamento,Dúvida / Como Fazer,Alta,Basic,Nordeste,27,31.4,0,19,0,8,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001279,Chat,Plataforma Web,Problema Técnico,Baixa,Premium,Sul,55,171.2,0,14,2,3,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001280,Telefone,Faturamento,Acesso e Conta,Alta,Free,Centro-Oeste,30,56.2,0,22,0,5,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001281,Email,Relatórios,Solicitação de Recurso,Crítica,Basic,Sudeste,90,63.7,0,14,0,11,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-001282,Email,Plataforma Web,Problema Técnico,Crítica,Premium,Sul,19,17.7,0,7,0,7,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001283,Chat,Integrações,Problema Técnico,Média,Free,Sudeste,49,150.3,0,15,1,12,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001284,Telefone,Integrações,Faturamento,Alta,Premium,Sudeste,53,60.6,0,16,0,4,0,167,29,0,0,0.0224,2,1,0,0,3,2,0
TCK-001285,Redes Sociais,Integrações,Acesso e Conta,Média,Basic,Nordeste,58,129.3,0,14,2,11,0,171,25,0,0,0.0352,2,0,0,0,3,2,0
TCK-001286,Email,Integrações,Acesso e Conta,Baixa,Premium,Norte,25,614.2,0,0,5,10,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001287,Email,App Mobile,Solicitação de Recurso,Média,Basic,Norte,12,137.6,0,17,5,10,1,55,8,0,0,0.0638,0,0,0,0,3,2,0
TCK-001288,Redes Sociais,Faturamento,Dúvida / Como Fazer,Alta,Premium,Sul,44,58.0,0,7,3,2,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-001289,Email,Faturamento,Faturamento,Baixa,Basic,Nordeste,52,271.9,0,0,2,6,0,133,23,0,0,0.0278,0,0,0,0,3,2,0
TCK-001290,Chat,App Mobile,Dúvida / Como Fazer,Média,Premium,Sudeste,45,144.5,0,17,3,5,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001291,Email,Integrações,Dúvida / Como Fazer,Média,Premium,Sul,59,147.4,0,14,5,5,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001292,Telefone,Faturamento,Faturamento,Alta,Enterprise,Nordeste,48,47.8,0,19,4,12,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-001293,Redes Sociais,Integrações,Bug / Defeito,Média,Basic,Sudeste,74,165.5,1,18,3,8,1,61,10,0,0,0.02,1,0,0,1,4,3,1
TCK-001294,Chat,App Mobile,Problema Técnico,Média,Free,Centro-Oeste,35,130.8,0,21,2,1,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001295,Formulário Web,Faturamento,Faturamento,Média,Premium,Norte,15,122.4,0,1,2,8,0,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-001296,Formulário Web,Faturamento,Problema Técnico,Alta,Premium,Sul,24,113.5,0,19,2,1,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001297,Telefone,Plataforma Web,Solicitação de Recurso,Alta,Basic,Nordeste,26,45.8,0,19,4,11,1,157,25,2,0,0.0231,0,0,0,0,3,2,0
TCK-001298,Telefone,Relatórios,Cancelamento,Alta,Free,Norte,50,40.8,0,12,2,6,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001299,Telefone,Plataforma Web,Cancelamento,Baixa,Enterprise,Nordeste,17,371.9,0,4,4,3,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001300,Formulário Web,Integrações,Dúvida / Como Fazer,Baixa,Enterprise,Nordeste,18,152.6,0,1,5,2,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001301,Email,Integrações,Bug / Defeito,Baixa,Premium,Sul,44,189.8,0,21,2,2,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001302,Formulário Web,Faturamento,Problema Técnico,Média,Basic,Nordeste,36,172.1,0,21,6,11,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001303,Telefone,Plataforma Web,Dúvida / Como Fazer,Baixa,Premium,Sudeste,36,162.7,0,18,6,5,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001304,Chat,Plataforma Web,Acesso e Conta,Alta,Premium,Norte,24,35.9,1,4,6,6,0,109,17,0,1,0.0337,2,0,0,0,4,3,1
TCK-001305,Email,App Mobile,Acesso e Conta,Alta,Premium,Norte,3,28.4,0,6,3,8,0,98,17,0,0,0.0256,0,0,0,0,3,2,0
TCK-001306,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Alta,Basic,Norte,59,64.7,0,17,5,5,0,98,17,0,1,0.0253,1,0,0,0,3,2,0
TCK-001307,Email,API,Problema Técnico,Média,Basic,Sul,62,194.5,0,14,0,7,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001308,Chat,Integrações,Cancelamento,Média,Free,Sul,34,147.1,0,5,6,7,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-001309,Telefone,Integrações,Bug / Defeito,Baixa,Premium,Sudeste,30,534.8,0,0,2,4,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001310,Formulário Web,App Mobile,Cancelamento,Média,Free,Sul,2,18.5,0,18,6,3,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001311,Chat,Relatórios,Problema Técnico,Média,Free,Nordeste,50,193.2,0,18,4,3,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001312,Email,API,Bug / Defeito,Média,Free,Sul,61,124.6,0,16,1,9,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-001313,Email,Relatórios,Faturamento,Média,Free,Sul,41,148.9,0,10,3,4,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-001314,Formulário Web,API,Cancelamento,Alta,Basic,Nordeste,49,90.3,0,21,2,11,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-001315,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Alta,Free,Nordeste,53,120.5,0,23,6,3,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-001316,Chat,Faturamento,Problema Técnico,Média,Free,Sudeste,24,131.1,0,13,3,12,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001317,Chat,Faturamento,Cancelamento,Média,Free,Sul,2,130.4,0,19,2,9,0,55,8,0,0,0.0217,1,0,1,0,3,2,0
TCK-001318,Telefone,App Mobile,Problema Técnico,Alta,Basic,Norte,62,72.2,0,14,0,1,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001319,Email,Integrações,Dúvida / Como Fazer,Baixa,Free,Centro-Oeste,60,207.7,0,18,5,2,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001320,Chat,Relatórios,Problema Técnico,Baixa,Free,Nordeste,56,191.1,0,5,0,11,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001321,Chat,API,Problema Técnico,Média,Free,Sudeste,62,351.4,0,19,3,12,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001322,Email,Integrações,Dúvida / Como Fazer,Baixa,Premium,Nordeste,26,401.8,0,10,4,6,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001323,Telefone,App Mobile,Problema Técnico,Média,Premium,Sul,11,95.6,0,19,0,10,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001324,Chat,Faturamento,Cancelamento,Média,Enterprise,Sul,28,334.6,0,9,6,4,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001325,Email,App Mobile,Dúvida / Como Fazer,Alta,Free,Centro-Oeste,40,105.2,0,19,1,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001326,Redes Sociais,App Mobile,Problema Técnico,Baixa,Premium,Sudeste,14,432.4,0,4,4,7,0,153,27,0,0,0.0242,0,0,0,0,3,2,0
TCK-001327,Formulário Web,Relatórios,Problema Técnico,Baixa,Basic,Sul,17,164.6,1,13,0,12,0,59,10,0,0,0.0204,1,0,0,1,4,3,1
TCK-001328,Telefone,Relatórios,Problema Técnico,Média,Enterprise,Nordeste,23,226.6,0,19,5,6,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001329,Formulário Web,Faturamento,Acesso e Conta,Crítica,Free,Sul,60,39.6,0,5,2,3,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001330,Email,Plataforma Web,Dúvida / Como Fazer,Crítica,Basic,Nordeste,14,17.1,0,22,1,5,0,155,27,2,0,0.0238,0,0,0,0,3,2,0
TCK-001331,Redes Sociais,API,Solicitação de Recurso,Média,Basic,Sudeste,7,212.5,0,6,4,7,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-001332,Email,Relatórios,Problema Técnico,Média,Premium,Sudeste,4,184.8,0,20,5,2,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001333,Telefone,Integrações,Problema Técnico,Baixa,Basic,Centro-Oeste,35,252.8,0,5,5,9,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001334,Chat,Faturamento,Problema Técnico,Alta,Premium,Sul,19,44.5,0,11,2,1,1,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001335,Chat,Faturamento,Acesso e Conta,Média,Premium,Centro-Oeste,29,107.4,0,11,3,1,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001336,Email,Relatórios,Solicitação de Recurso,Média,Free,Sudeste,51,87.3,0,10,6,11,1,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-001337,Redes Sociais,Relatórios,Problema Técnico,Alta,Free,Norte,1,35.6,0,5,6,11,1,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001338,Telefone,Integrações,Acesso e Conta,Alta,Enterprise,Sul,30,36.5,0,1,6,2,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001339,Email,Relatórios,Cancelamento,Média,Free,Sul,38,123.2,0,19,2,7,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-001340,Chat,Faturamento,Faturamento,Crítica,Free,Nordeste,38,31.5,0,17,0,6,0,206,33,2,1,0.024,1,0,0,0,3,2,0
TCK-001341,Telefone,Plataforma Web,Cancelamento,Média,Enterprise,Centro-Oeste,26,63.1,0,3,5,8,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001342,Chat,API,Bug / Defeito,Média,Free,Norte,41,202.2,0,21,2,6,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-001343,Email,Faturamento,Bug / Defeito,Média,Premium,Sudeste,11,121.7,0,21,0,3,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001344,Chat,Integrações,Acesso e Conta,Alta,Basic,Norte,56,90.8,0,17,1,3,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001345,Formulário Web,API,Bug / Defeito,Baixa,Basic,Centro-Oeste,50,203.7,0,0,4,6,0,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001346,Email,API,Cancelamento,Média,Premium,Sudeste,49,94.0,0,12,6,10,0,145,23,0,0,0.025,2,0,0,1,3,2,0
TCK-001347,Telefone,Plataforma Web,Bug / Defeito,Média,Premium,Centro-Oeste,46,158.9,0,15,2,3,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-001348,Redes Sociais,App Mobile,Solicitação de Recurso,Média,Premium,Centro-Oeste,45,156.2,0,1,1,8,1,123,21,0,0,0.03,0,0,0,0,3,2,0
TCK-001349,Email,Integrações,Dúvida / Como Fazer,Alta,Enterprise,Sudeste,50,60.0,0,10,1,3,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001350,Telefone,Relatórios,Dúvida / Como Fazer,Média,Free,Centro-Oeste,37,107.4,0,5,5,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001351,Chat,Faturamento,Faturamento,Baixa,Basic,Sul,50,527.8,0,10,2,4,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-001352,Telefone,Plataforma Web,Acesso e Conta,Baixa,Premium,Sul,9,183.4,0,8,3,5,0,64,12,0,0,0.0192,0,0,0,0,3,2,0
TCK-001353,Email,Plataforma Web,Acesso e Conta,Média,Free,Sul,13,318.6,0,8,6,1,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001354,Chat,API,Bug / Defeito,Alta,Basic,Norte,56,89.1,0,22,0,1,0,165,27,0,0,0.0224,2,0,0,1,3,2,0
TCK-001355,Email,Integrações,Dúvida / Como Fazer,Média,Free,Sul,48,196.2,0,18,0,11,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001356,Formulário Web,Faturamento,Problema Técnico,Baixa,Premium,Centro-Oeste,3,193.6,0,6,6,5,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001357,Email,Relatórios,Acesso e Conta,Média,Basic,Centro-Oeste,35,162.1,0,11,5,8,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001358,Chat,App Mobile,Problema Técnico,Baixa,Premium,Nordeste,19,128.2,0,23,1,1,0,56,11,0,0,0.0222,0,0,0,0,3,2,0
TCK-001359,Email,Plataforma Web,Problema Técnico,Baixa,Premium,Norte,39,194.1,0,21,2,4,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001360,Telefone,Integrações,Dúvida / Como Fazer,Média,Basic,Sudeste,80,133.3,0,19,6,6,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001361,Redes Sociais,Faturamento,Acesso e Conta,Média,Enterprise,Norte,36,72.5,1,6,3,7,0,54,10,0,0,0.0233,0,0,0,0,4,3,1
TCK-001362,Chat,Relatórios,Faturamento,Alta,Premium,Norte,35,64.5,0,1,5,8,0,45,8,0,0,0.027,0,0,0,0,3,2,0
TCK-001363,Formulário Web,App Mobile,Faturamento,Alta,Free,Sudeste,93,85.2,0,13,4,3,1,59,9,1,0,0.0204,0,0,0,0,3,2,0
TCK-001364,Formulário Web,Integrações,Dúvida / Como Fazer,Média,Free,Sudeste,77,87.1,0,15,1,1,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-001365,Email,Plataforma Web,Bug / Defeito,Baixa,Basic,Sudeste,18,132.4,0,21,6,3,0,61,11,0,0,0.0408,0,0,0,1,3,2,0
TCK-001366,Email,Integrações,Dúvida / Como Fazer,Baixa,Enterprise,Sudeste,23,337.2,0,6,2,10,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001367,Redes Sociais,Integrações,Bug / Defeito,Alta,Enterprise,Nordeste,39,54.5,1,1,2,12,1,80,14,0,0,0.0328,3,0,0,1,4,3,1
TCK-001368,Email,App Mobile,Problema Técnico,Baixa,Enterprise,Norte,100,191.0,0,14,4,8,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001369,Email,Integrações,Problema Técnico,Alta,Free,Sul,14,40.5,0,20,4,10,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001370,Chat,Faturamento,Cancelamento,Média,Free,Nordeste,51,185.7,1,14,1,10,0,61,10,0,0,0.02,1,0,1,0,4,3,1
TCK-001371,Telefone,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,Centro-Oeste,23,210.4,0,13,2,7,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001372,Formulário Web,Integrações,Dúvida / Como Fazer,Média,Enterprise,Centro-Oeste,32,105.2,0,22,5,7,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001373,Email,API,Dúvida / Como Fazer,Média,Free,Sudeste,27,229.9,0,0,2,10,0,149,25,0,0,0.0246,0,0,0,0,3,2,0
TCK-001374,Chat,Plataforma Web,Acesso e Conta,Baixa,Basic,Centro-Oeste,16,150.5,0,4,3,10,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001375,Telefone,Relatórios,Acesso e Conta,Alta,Basic,Centro-Oeste,49,43.6,0,8,5,11,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001376,Telefone,Plataforma Web,Solicitação de Recurso,Média,Free,Sudeste,37,166.5,0,5,6,9,1,40,7,0,0,0.0303,0,0,0,0,3,2,0
TCK-001377,Email,App Mobile,Cancelamento,Baixa,Premium,Norte,16,295.0,0,3,4,10,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-001378,Email,API,Dúvida / Como Fazer,Média,Free,Nordeste,49,328.8,0,13,5,10,0,53,9,0,0,0.0227,0,0,0,0,3,2,0
TCK-001379,Formulário Web,Relatórios,Bug / Defeito,Baixa,Enterprise,Sul,52,244.0,0,18,0,9,0,165,27,0,0,0.0224,2,0,0,1,3,2,0
TCK-001380,Email,Relatórios,Cancelamento,Média,Basic,Centro-Oeste,22,173.3,0,19,5,3,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-001381,Telefone,App Mobile,Problema Técnico,Baixa,Premium,Centro-Oeste,67,192.1,0,13,5,3,0,55,10,0,0,0.0222,0,0,0,0,3,2,0
TCK-001382,Redes Sociais,API,Solicitação de Recurso,Média,Free,Sudeste,10,85.6,1,6,6,7,1,40,7,0,0,0.0303,0,0,0,0,4,3,1
TCK-001383,Email,API,Acesso e Conta,Baixa,Basic,Norte,37,187.3,0,0,6,11,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001384,Telefone,Integrações,Solicitação de Recurso,Baixa,Premium,Centro-Oeste,53,170.6,0,21,3,6,0,57,9,1,0,0.0208,0,0,0,0,3,2,0
TCK-001385,Email,App Mobile,Dúvida / Como Fazer,Média,Enterprise,Sudeste,37,57.8,0,1,3,5,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001386,Email,App Mobile,Acesso e Conta,Crítica,Premium,Norte,52,38.8,0,11,4,5,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001387,Chat,Integrações,Dúvida / Como Fazer,Média,Enterprise,Sudeste,36,143.7,0,7,4,9,0,57,10,1,0,0.0213,0,0,0,0,3,2,0
TCK-001388,Email,App Mobile,Acesso e Conta,Média,Premium,Centro-Oeste,0,375.5,0,21,5,3,0,54,10,0,0,0.0233,0,0,0,0,3,2,0
TCK-001389,Redes Sociais,Plataforma Web,Acesso e Conta,Baixa,Premium,Norte,39,109.9,0,10,2,1,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001390,Formulário Web,Integrações,Bug / Defeito,Baixa,Premium,Nordeste,84,368.5,1,11,6,4,0,46,9,0,0,0.0303,2,0,0,1,4,3,1
TCK-001391,Email,Plataforma Web,Cancelamento,Média,Free,Sudeste,35,138.5,0,19,1,4,0,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001392,Email,API,Dúvida / Como Fazer,Média,Basic,Nordeste,71,255.9,0,18,5,8,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-001393,Chat,Faturamento,Cancelamento,Média,Free,Nordeste,59,211.7,0,14,6,3,0,61,10,0,0,0.02,1,0,1,0,3,2,0
TCK-001394,Chat,API,Acesso e Conta,Média,Free,Nordeste,71,257.0,0,17,5,4,0,171,31,0,0,0.0217,0,0,0,0,3,2,0
TCK-001395,Chat,Relatórios,Faturamento,Baixa,Basic,Norte,57,272.6,0,16,6,8,0,62,11,0,0,0.02,1,1,0,0,3,2,0
TCK-001396,Chat,Faturamento,Bug / Defeito,Alta,Basic,Sul,46,58.4,0,12,0,8,1,61,10,0,0,0.02,1,0,0,1,3,2,0
TCK-001397,Formulário Web,API,Bug / Defeito,Baixa,Premium,Sul,46,266.9,0,12,0,7,0,46,9,0,0,0.0303,2,0,0,1,3,2,0
TCK-001398,Chat,App Mobile,Dúvida / Como Fazer,Alta,Basic,Sudeste,4,37.6,0,1,5,5,0,157,27,2,0,0.0234,0,0,0,0,3,2,0
TCK-001399,Chat,Integrações,Solicitação de Recurso,Média,Free,Norte,8,127.6,1,6,4,4,1,40,7,0,0,0.0303,0,0,0,0,4,3,1
TCK-001400,Telefone,API,Cancelamento,Alta,Free,Centro-Oeste,30,83.8,0,15,6,12,1,51,8,0,0,0.0233,1,0,0,1,3,2,0
TCK-001401,Formulário Web,Relatórios,Problema Técnico,Alta,Free,Nordeste,32,48.3,0,0,5,11,1,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001402,Chat,Relatórios,Problema Técnico,Baixa,Enterprise,Sudeste,12,101.1,0,0,2,4,0,59,10,0,0,0.0204,1,0,0,1,3,2,0
TCK-001403,Telefone,Integrações,Dúvida / Como Fazer,Crítica,Free,Centro-Oeste,52,37.8,0,7,2,8,0,56,10,1,0,0.0217,0,0,0,0,3,2,0
TCK-001404,Email,Faturamento,Acesso e Conta,Média,Premium,Centro-Oeste,30,85.3,0,6,5,8,0,64,9,0,0,0.037,1,0,0,0,3,2,0
TCK-001405,Telefone,API,Faturamento,Baixa,Premium,Norte,43,150.1,0,16,0,4,0,161,25,2,0,0.0227,0,0,0,0,3,2,0
