ticket_id,created_at,channel,product,category,priority,customer_tier,customer_id,agent_id,region,backlog_at_creation,first_response_minutes,resolution_minutes,reopened,csat_score,csat_missing,created_date,created_hour,created_weekday,created_month,sla_minutes,sla_breach
TCK-000637,2025-12-16 10:03:00,Telefone,API,Faturamento,Baixa,Premium,CUST-01332,AGT-011,Centro-Oeste,17,215.2,423.4,0,,1,2025-12-16,10,1,12,2880,0
TCK-000638,2025-10-27 15:56:00,Email,Integrações,Faturamento,Média,Premium,CUST-01181,AGT-044,Norte,40,154.2,392.1,0,,1,2025-10-27,15,0,10,1440,0
TCK-000639,2025-06-15 23:15:00,Chat,Integrações,Bug / Defeito,Alta,Free,CUST-00411,AGT-048,Norte,18,32.0,1589.5,0,3.0,0,2025-06-15,23,6,6,480,1
TCK-000640,2025-12-12 03:03:00,Email,Plataforma Web,Dúvida / Como Fazer,Baixa,Premium,CUST-00768,AGT-044,Sul,34,275.9,481.3,0,,1,2025-12-12,3,4,12,2880,0
TCK-000641,2025-03-15 08:24:00,Chat,Plataforma Web,Bug / Defeito,Baixa,Enterprise,CUST-01523,AGT-068,Centro-Oeste,47,143.8,699.7,0,5.0,0,2025-03-15,8,5,3,2880,0
TCK-000642,2025-10-01 02:27:00,Telefone,API,Faturamento,Alta,Free,CUST-02310,AGT-052,Sul,1,21.5,168.4,0,4.0,0,2025-10-01,2,2,10,480,0
TCK-000643,2025-10-30 09:10:00,Formulário Web,Integrações,Dúvida / Como Fazer,Baixa,Basic,CUST-02058,AGT-021,Sudeste,46,631.1,782.8,0,4.0,0,2025-10-30,9,3,10,2880,0
TCK-000644,2025-06-10 01:51:00,Email,Integrações,Bug / Defeito,Alta,Premium,CUST-00054,AGT-060,Sudeste,42,68.1,845.3,0,,1,2025-06-10,1,1,6,480,1
TCK-000645,2025-07-19 16:30:00,Redes Sociais,API,Acesso e Conta,Alta,Enterprise,CUST-02096,AGT-061,Sul,37,100.7,321.0,0,4.0,0,2025-07-19,16,5,7,480,0
TCK-000646,2025-06-21 19:03:00,Email,Integrações,Faturamento,Baixa,Enterprise,CUST-02354,AGT-001,Norte,4,168.5,318.2,0,4.0,0,2025-06-21,19,5,6,2880,0
TCK-000647,2025-08-11 16:05:00,Email,App Mobile,Bug / Defeito,Média,Basic,CUST-00908,AGT-005,Nordeste,66,168.7,1602.7,1,,1,2025-08-11,16,0,8,1440,1
TCK-000648,2025-08-26 17:48:00,Formulário Web,API,Faturamento,Alta,Basic,CUST-01763,AGT-001,Sudeste,53,91.6,341.7,0,4.0,0,2025-08-26,17,1,8,480,0
TCK-000649,2025-03-09 04:45:00,Telefone,Faturamento,Solicitação de Recurso,Baixa,Free,CUST-01827,AGT-021,Sul,49,181.4,2007.2,0,,1,2025-03-09,4,6,3,2880,0
TCK-000650,2025-01-14 22:42:00,Chat,Relatórios,Dúvida / Como Fazer,Média,Basic,CUST-01939,AGT-056,Sudeste,41,97.3,237.9,0,5.0,0,2025-01-14,22,1,1,1440,0
TCK-000651,2025-07-04 21:09:00,Chat,Relatórios,Faturamento,Média,Premium,CUST-01916,AGT-017,Norte,41,92.9,380.3,0,,1,2025-07-04,21,4,7,1440,0
TCK-000652,2025-06-16 20:22:00,Formulário Web,Plataforma Web,Dúvida / Como Fazer,Baixa,Basic,CUST-00950,AGT-038,Sudeste,50,325.3,472.1,0,4.0,0,2025-06-16,20,0,6,2880,0
TCK-000653,2025-09-04 18:30:00,Email,Integrações,Problema Técnico,Média,Basic,CUST-01010,AGT-015,Nordeste,14,200.3,752.6,1,4.0,0,2025-09-04,18,3,9,1440,0
TCK-000654,2025-04-05 14:12:00,Telefone,App Mobile,Acesso e Conta,Média,Free,CUST-00148,AGT-051,Sudeste,32,111.8,413.7,0,4.0,0,2025-04-05,14,5,4,1440,0
TCK-000655,2025-02-04 13:25:00,Email,Faturamento,Acesso e Conta,Crítica,Free,CUST-01550,AGT-028,Norte,80,66.3,335.2,0,4.0,0,2025-02-04,13,1,2,240,1
TCK-000656,2025-06-01 01:55:00,Telefone,Relatórios,Faturamento,Alta,Free,CUST-00065,AGT-059,Sudeste,6,77.7,468.0,0,,1,2025-06-01,1,6,6,480,0
TCK-000657,2025-10-02 06:21:00,Chat,API,Problema Técnico,Média,Premium,CUST-00036,AGT-003,Nordeste,46,265.8,1342.2,1,,1,2025-10-02,6,3,10,1440,0
TCK-000658,2025-09-16 10:41:00,Chat,App Mobile,Faturamento,Média,Free,CUST-01101,AGT-064,Norte,61,107.3,453.0,0,,1,2025-09-16,10,1,9,1440,0
TCK-000659,2025-07-11 05:36:00,Chat,Plataforma Web,Dúvida / Como Fazer,Baixa,Free,CUST-01752,AGT-060,Sul,59,305.8,575.8,0,,1,2025-07-11,5,4,7,2880,0
TCK-000660,2025-01-03 05:59:00,Redes Sociais,Plataforma Web,Dúvida / Como Fazer,Alta,Free,CUST-01958,AGT-035,Centro-Oeste,25,82.6,275.3,0,4.0,0,2025-01-03,5,4,1,480,0
TCK-000661,2025-07-04 20:44:00,Telefone,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-02599,AGT-055,Centro-Oeste,5,92.1,230.0,0,3.0,0,2025-07-04,20,4,7,1440,0
TCK-000662,2025-09-20 00:46:00,Email,Integrações,Bug / Defeito,Baixa,Enterprise,CUST-01433,AGT-042,Centro-Oeste,73,434.3,1858.5,1,4.0,0,2025-09-20,0,5,9,2880,0
TCK-000663,2025-09-22 03:58:00,Email,Plataforma Web,Bug / Defeito,Baixa,Enterprise,CUST-00028,AGT-019,Nordeste,17,140.7,991.8,0,5.0,0,2025-09-22,3,0,9,2880,0
TCK-000664,2025-10-30 06:17:00,Email,Integrações,Problema Técnico,Média,Basic,CUST-00869,AGT-057,Sul,44,250.3,724.8,0,4.0,0,2025-10-30,6,3,10,1440,0
TCK-000665,2025-10-16 17:02:00,Email,Plataforma Web,Acesso e Conta,Crítica,Free,CUST-01707,AGT-043,Nordeste,43,40.5,142.2,0,,1,2025-10-16,17,3,10,240,0
TCK-000666,2025-05-15 15:03:00,Email,Faturamento,Solicitação de Recurso,Baixa,Free,CUST-00928,AGT-069,Norte,63,614.7,7248.9,0,4.0,0,2025-05-15,15,3,5,2880,1
TCK-000667,2025-03-01 11:45:00,Chat,Plataforma Web,Bug / Defeito,Baixa,Basic,CUST-01896,AGT-012,Nordeste,59,182.9,2128.2,1,4.0,0,2025-03-01,11,5,3,2880,0
TCK-000668,2025-02-03 18:29:00,Telefone,Plataforma Web,Cancelamento,Baixa,Free,CUST-00057,AGT-004,Centro-Oeste,40,218.2,760.0,0,5.0,0,2025-02-03,18,0,2,2880,0
TCK-000669,2025-11-02 19:10:00,Email,App Mobile,Problema Técnico,Crítica,Free,CUST-00461,AGT-012,Sul,40,29.2,1128.7,1,,1,2025-11-02,19,6,11,240,1
TCK-000670,2025-02-08 19:24:00,Chat,API,Faturamento,Média,Free,CUST-00938,AGT-046,Sudeste,0,126.4,476.2,0,4.0,0,2025-02-08,19,5,2,1440,0
TCK-000671,2025-06-22 14:17:00,Email,Relatórios,Bug / Defeito,Alta,Free,CUST-01976,AGT-051,Nordeste,49,60.1,1306.0,0,,1,2025-06-22,14,6,6,480,1
TCK-000672,2025-07-12 20:59:00,Redes Sociais,API,Problema Técnico,Baixa,Basic,CUST-00976,AGT-056,Nordeste,0,509.9,1406.9,0,4.0,0,2025-07-12,20,5,7,2880,0
TCK-000673,2025-03-03 20:03:00,Telefone,Relatórios,Cancelamento,Média,Premium,CUST-01877,AGT-012,Sul,38,57.0,318.4,0,5.0,0,2025-03-03,20,0,3,1440,0
TCK-000674,2025-10-25 06:47:00,Formulário Web,API,Acesso e Conta,Baixa,Enterprise,CUST-02392,AGT-056,Sul,42,155.8,254.0,0,5.0,0,2025-10-25,6,5,10,2880,0
TCK-000675,2025-06-11 13:30:00,Redes Sociais,Plataforma Web,Solicitação de Recurso,Baixa,Basic,CUST-00751,AGT-032,Centro-Oeste,77,350.3,2499.8,0,5.0,0,2025-06-11,13,2,6,2880,0
TCK-000676,2025-04-28 03:44:00,Email,API,Acesso e Conta,Média,Enterprise,CUST-01657,AGT-059,Centro-Oeste,49,88.1,254.8,0,,1,2025-04-28,3,0,4,1440,0
TCK-000677,2025-06-01 14:59:00,Redes Sociais,Faturamento,Problema Técnico,Baixa,Basic,CUST-00226,AGT-004,Norte,34,682.3,4136.8,1,2.0,0,2025-06-01,14,6,6,2880,1
TCK-000678,2025-07-05 22:19:00,Email,Plataforma Web,Dúvida / Como Fazer,Média,Premium,CUST-00922,AGT-026,Centro-Oeste,2,137.3,239.0,0,5.0,0,2025-07-05,22,5,7,1440,0
TCK-000679,2025-06-23 03:01:00,Telefone,API,Solicitação de Recurso,Baixa,Free,CUST-01354,AGT-051,Norte,28,157.2,2020.4,0,5.0,0,2025-06-23,3,0,6,2880,0
TCK-000680,2025-03-07 17:18:00,Redes Sociais,Faturamento,Problema Técnico,Baixa,Free,CUST-01607,AGT-022,Norte,52,283.9,1603.1,0,,1,2025-03-07,17,4,3,2880,0
TCK-000681,2025-06-04 02:16:00,Telefone,Plataforma Web,Dúvida / Como Fazer,Média,Basic,CUST-00101,AGT-036,Centro-Oeste,27,103.3,192.6,0,,1,2025-06-04,2,2,6,1440,0
TCK-000682,2025-04-05 02:06:00,Email,Plataforma Web,Faturamento,Média,Free,CUST-01113,AGT-056,Sudeste,43,118.7,790.1,0,5.0,0,2025-04-05,2,5,4,1440,0
TCK-000683,2025-08-15 22:22:00,Email,Relatórios,Faturamento,Alta,Free,CUST-01774,AGT-018,Sudeste,46,107.8,437.2,1,5.0,0,2025-08-15,22,4,8,480,0
TCK-000684,2025-09-29 16:41:00,Redes Sociais,Plataforma Web,Acesso e Conta,Média,Free,CUST-00298,AGT-068,Sudeste,68,203.5,500.0,0,,1,2025-09-29,16,0,9,1440,0
TCK-000685,2025-02-07 22:30:00,Email,Relatórios,Solicitação de Recurso,Crítica,Free,CUST-02056,AGT-030,Nordeste,40,31.8,1041.5,0,3.0,0,2025-02-07,22,4,2,240,1
TCK-000686,2025-10-14 06:05:00,Redes Sociais,Integrações,Dúvida / Como Fazer,Média,Free,CUST-00605,AGT-059,Sudeste,0,120.0,206.3,0,5.0,0,2025-10-14,6,1,10,1440,0
TCK-000687,2025-11-10 09:20:00,Email,API,Dúvida / Como Fazer,Alta,Free,CUST-01212,AGT-052,Sudeste,37,76.5,199.5,0,,1,2025-11-10,9,0,11,480,0
TCK-000688,2025-08-16 21:07:00,Email,Plataforma Web,Faturamento,Baixa,Premium,CUST-01130,AGT-034,Norte,0,258.9,438.9,0,5.0,0,2025-08-16,21,5,8,2880,0
TCK-000689,2025-05-23 01:34:00,Email,Integrações,Faturamento,Baixa,Basic,CUST-01858,AGT-017,Norte,7,361.1,822.2,0,4.0,0,2025-05-23,1,4,5,2880,0
TCK-000690,2025-10-07 22:45:00,Telefone,API,Faturamento,Crítica,Free,CUST-01228,AGT-068,Sudeste,0,30.4,152.6,0,4.0,0,2025-10-07,22,1,10,240,0
TCK-000691,2025-02-15 21:34:00,Telefone,Faturamento,Faturamento,Alta,Basic,CUST-00819,AGT-046,Centro-Oeste,23,34.6,401.6,0,5.0,0,2025-02-15,21,5,2,480,0
TCK-000692,2025-09-28 01:14:00,Email,App Mobile,Problema Técnico,Baixa,Free,CUST-02316,AGT-054,Sudeste,28,383.7,1818.9,0,,1,2025-09-28,1,6,9,2880,0
TCK-000693,2025-07-12 02:42:00,Telefone,Faturamento,Dúvida / Como Fazer,Média,Basic,CUST-02428,AGT-014,Norte,48,176.4,373.5,0,4.0,0,2025-07-12,2,5,7,1440,0
TCK-000694,2025-02-17 06:36:00,Chat,Relatórios,Solicitação de Recurso,Crítica,Free,CUST-00042,AGT-015,Centro-Oeste,21,21.2,1062.2,0,2.0,0,2025-02-17,6,0,2,240,1
TCK-000695,2025-08-30 06:28:00,Email,API,Cancelamento,Média,Free,CUST-02521,AGT-012,Sudeste,21,79.6,394.0,0,4.0,0,2025-08-30,6,5,8,1440,0
TCK-000696,2025-03-22 01:37:00,Chat,Faturamento,Acesso e Conta,Média,Free,CUST-01370,AGT-069,Nordeste,16,100.6,220.4,0,,1,2025-03-22,1,5,3,1440,0
TCK-000697,2025-07-13 23:57:00,Email,App Mobile,Faturamento,Baixa,Premium,CUST-02386,AGT-019,Norte,27,238.9,697.3,0,4.0,0,2025-07-13,23,6,7,2880,0
TCK-000698,2025-07-03 16:04:00,Email,Integrações,Faturamento,Crítica,Premium,CUST-01940,AGT-018,Sudeste,51,36.4,319.6,0,,1,2025-07-03,16,3,7,240,1
TCK-000699,2025-03-07 11:28:00,Chat,Faturamento,Bug / Defeito,Baixa,Basic,CUST-02317,AGT-062,Norte,61,212.8,1274.3,0,3.0,0,2025-03-07,11,4,3,2880,0
TCK-000700,2025-10-13 05:47:00,Redes Sociais,Integrações,Dúvida / Como Fazer,Baixa,Basic,CUST-02111,AGT-063,Centro-Oeste,48,746.2,1007.1,0,3.0,0,2025-10-13,5,0,10,2880,0
TCK-000701,2025-01-15 01:45:00,Email,API,Dúvida / Como Fazer,Alta,Basic,CUST-01389,AGT-054,Norte,19,79.2,185.2,0,5.0,0,2025-01-15,1,2,1,480,0
TCK-000702,2025-09-22 07:58:00,Chat,App Mobile,Cancelamento,Alta,Free,CUST-00849,AGT-030,Sul,22,38.7,350.6,1,5.0,0,2025-09-22,7,0,9,480,0
TCK-000703,2025-10-25 01:04:00,Redes Sociais,Integrações,Dúvida / Como Fazer,Alta,Basic,CUST-00646,AGT-033,Sul,25,50.1,218.8,0,,1,2025-10-25,1,5,10,480,0
TCK-000704,2025-07-22 17:12:00,Formulário Web,Integrações,Problema Técnico,Crítica,Free,CUST-00531,AGT-028,Sul,33,34.5,574.4,0,3.0,0,2025-07-22,17,1,7,240,1
TCK-000705,2025-05-24 02:21:00,Chat,Integrações,Solicitação de Recurso,Média,Enterprise,CUST-01624,AGT-030,Centro-Oeste,44,126.7,915.1,0,,1,2025-05-24,2,5,5,1440,0
TCK-000706,2025-02-17 09:35:00,Chat,App Mobile,Bug / Defeito,Média,Basic,CUST-00371,AGT-043,Sudeste,48,255.4,1353.4,0,,1,2025-02-17,9,0,2,1440,0
TCK-000707,2025-06-05 12:23:00,Email,App Mobile,Bug / Defeito,Baixa,Basic,CUST-00577,AGT-051,Sul,70,199.9,1681.4,0,5.0,0,2025-06-05,12,3,6,2880,0
TCK-000708,2025-06-22 15:23:00,Chat,App Mobile,Solicitação de Recurso,Baixa,Basic,CUST-00471,AGT-047,Nordeste,41,139.4,2705.5,0,,1,2025-06-22,15,6,6,2880,0
TCK-000709,2025-10-15 01:12:00,Telefone,Integrações,Problema Técnico,Baixa,Premium,CUST-02499,AGT-021,Norte,31,178.1,1039.4,0,5.0,0,2025-10-15,1,2,10,2880,0
TCK-000710,2025-07-06 14:26:00,Telefone,App Mobile,Solicitação de Recurso,Alta,Enterprise,CUST-02352,AGT-035,Nordeste,47,58.3,1309.7,0,2.0,0,2025-07-06,14,6,7,480,1
TCK-000711,2025-03-21 02:38:00,Email,API,Dúvida / Como Fazer,Média,Basic,CUST-01437,AGT-069,Sudeste,0,69.5,241.4,0,4.0,0,2025-03-21,2,4,3,1440,0
TCK-000712,2025-08-09 18:48:00,Chat,Plataforma Web,Problema Técnico,Alta,Enterprise,CUST-00003,AGT-052,Centro-Oeste,39,41.8,371.3,0,,1,2025-08-09,18,5,8,480,0
TCK-000713,2025-09-15 23:14:00,Formulário Web,Integrações,Solicitação de Recurso,Média,Enterprise,CUST-00090,AGT-005,Centro-Oeste,26,124.6,952.1,0,,1,2025-09-15,23,0,9,1440,0
TCK-000714,2025-10-05 21:18:00,Email,Plataforma Web,Bug / Defeito,Baixa,Premium,CUST-01510,AGT-068,Centro-Oeste,38,912.3,2207.9,0,,1,2025-10-05,21,6,10,2880,0
TCK-000715,2025-06-02 21:37:00,Email,API,Problema Técnico,Média,Premium,CUST-00010,AGT-012,Centro-Oeste,21,104.9,1109.7,0,,1,2025-06-02,21,0,6,1440,0
TCK-000716,2025-06-24 07:31:00,Telefone,Relatórios,Solicitação de Recurso,Média,Free,CUST-01393,AGT-018,Sul,54,81.7,1618.4,0,2.0,0,2025-06-24,7,1,6,1440,1
TCK-000717,2025-01-16 18:08:00,Formulário Web,Faturamento,Dúvida / Como Fazer,Média,Basic,CUST-01010,AGT-012,Centro-Oeste,46,217.6,447.2,0,4.0,0,2025-01-16,18,3,1,1440,0
TCK-000718,2025-02-11 20:03:00,Email,Relatórios,Cancelamento,Baixa,Premium,CUST-00116,AGT-044,Sul,8,296.1,487.6,0,5.0,0,2025-02-11,20,1,2,2880,0
TCK-000719,2025-11-07 04:21:00,Chat,API,Acesso e Conta,Média,Enterprise,CUST-00535,AGT-034,Sudeste,0,191.1,248.4,0,4.0,0,2025-11-07,4,4,11,1440,0
TCK-000720,2025-05-16 00:39:00,Chat,Relatórios,Problema Técnico,Crítica,Premium,CUST-00376,AGT-011,Sul,48,42.2,631.5,1,2.0,0,2025-05-16,0,4,5,240,1
TCK-000721,2025-01-15 00:30:00,Chat,API,Problema Técnico,Baixa,Enterprise,CUST-01882,AGT-021,Centro-Oeste,17,181.8,1267.3,0,,1,2025-01-15,0,2,1,2880,0
TCK-000722,2025-04-24 21:40:00,Email,App Mobile,Acesso e Conta,Baixa,Basic,CUST-01605,AGT-048,Sudeste,52,354.8,820.4,1,5.0,0,2025-04-24,21,3,4,2880,0
TCK-000723,2025-02-16 07:41:00,Telefone,App Mobile,Problema Técnico,Alta,Free,CUST-01092,AGT-044,Sudeste,38,55.3,879.1,1,3.0,0,2025-02-16,7,6,2,480,1
TCK-000724,2025-10-26 22:49:00,Email,App Mobile,Faturamento,Alta,Enterprise,CUST-00278,AGT-048,Sudeste,55,108.2,363.5,0,5.0,0,2025-10-26,22,6,10,480,0
TCK-000725,2025-08-15 14:47:00,Email,Integrações,Dúvida / Como Fazer,Crítica,Basic,CUST-01307,AGT-019,Sul,68,48.1,234.0,0,,1,2025-08-15,14,4,8,240,0
TCK-000726,2025-01-09 04:37:00,Chat,Faturamento,Problema Técnico,Média,Premium,CUST-01879,AGT-021,Norte,45,88.2,669.1,0,5.0,0,2025-01-09,4,3,1,1440,0
TCK-000727,2025-09-27 14:34:00,Chat,Relatórios,Problema Técnico,Média,Basic,CUST-00572,AGT-005,Nordeste,47,273.4,1055.5,0,,1,2025-09-27,14,5,9,1440,0
TCK-000728,2025-03-31 23:17:00,Telefone,Faturamento,Cancelamento,Crítica,Basic,CUST-00267,AGT-001,Sul,21,17.7,217.2,0,,1,2025-03-31,23,0,3,240,0
TCK-000729,2025-11-25 02:12:00,Telefone,Plataforma Web,Problema Técnico,Baixa,Premium,CUST-02271,AGT-027,Centro-Oeste,23,148.2,930.3,0,4.0,0,2025-11-25,2,1,11,2880,0
TCK-000730,2025-01-14 18:10:00,Formulário Web,API,Cancelamento,Crítica,Enterprise,CUST-00670,AGT-015,Centro-Oeste,69,50.1,205.0,0,5.0,0,2025-01-14,18,1,1,240,0
TCK-000731,2025-07-08 08:25:00,Telefone,Faturamento,Problema Técnico,Baixa,Enterprise,CUST-01812,AGT-010,Centro-Oeste,20,202.6,802.4,0,4.0,0,2025-07-08,8,1,7,2880,0
TCK-000732,2025-11-20 10:08:00,Chat,Relatórios,Problema Técnico,Média,Free,CUST-00180,AGT-024,Centro-Oeste,55,65.7,308.7,0,,1,2025-11-20,10,3,11,1440,0
TCK-000733,2025-07-26 13:38:00,Email,API,Faturamento,Alta,Basic,CUST-00103,AGT-058,Sul,47,67.4,409.1,1,,1,2025-07-26,13,5,7,480,0
TCK-000734,2025-07-29 05:54:00,Email,Plataforma Web,Acesso e Conta,Alta,Basic,CUST-01595,AGT-040,Sul,19,62.2,221.7,0,,1,2025-07-29,5,1,7,480,0
TCK-000735,2025-07-10 12:27:00,Formulário Web,Integrações,Bug / Defeito,Crítica,Enterprise,CUST-01699,AGT-050,Nordeste,63,56.9,667.6,1,,1,2025-07-10,12,3,7,240,1
TCK-000736,2025-04-19 06:47:00,Chat,API,Cancelamento,Média,Basic,CUST-01241,AGT-067,Sul,0,97.8,411.7,0,4.0,0,2025-04-19,6,5,4,1440,0
TCK-000737,2025-02-27 23:29:00,Chat,API,Acesso e Conta,Média,Enterprise,CUST-02386,AGT-052,Nordeste,30,91.8,182.6,0,4.0,0,2025-02-27,23,3,2,1440,0
TCK-000738,2025-05-28 05:18:00,Chat,Integrações,Problema Técnico,Alta,Basic,CUST-01966,AGT-067,Nordeste,11,40.1,1794.1,1,,1,2025-05-28,5,2,5,480,1
TCK-000739,2025-03-05 05:16:00,Telefone,Plataforma Web,Dúvida / Como Fazer,Média,Free,CUST-02294,AGT-069,Nordeste,21,38.7,152.5,0,5.0,0,2025-03-05,5,2,3,1440,0
TCK-000740,2025-07-20 03:20:00,Email,Relatórios,Solicitação de Recurso,Baixa,Premium,CUST-01884,AGT-060,Centro-Oeste,17,278.0,3580.8,0,4.0,0,2025-07-20,3,6,7,2880,1
TCK-000741,2025-06-04 02:18:00,Chat,App Mobile,Bug / Defeito,Média,Free,CUST-00351,AGT-035,Sudeste,9,71.8,1881.7,0,2.0,0,2025-06-04,2,2,6,1440,1
TCK-000742,2025-04-16 06:35:00,Email,Relatórios,Problema Técnico,Média,Free,CUST-02445,AGT-017,Sudeste,45,293.8,1479.7,0,2.0,0,2025-04-16,6,2,4,1440,1
TCK-000743,2025-07-07 16:01:00,Email,Faturamento,Problema Técnico,Baixa,Premium,CUST-01091,AGT-048,Norte,39,283.0,2393.5,0,,1,2025-07-07,16,0,7,2880,0
TCK-000744,2025-10-06 17:19:00,Formulário Web,Integrações,Problema Técnico,Baixa,Enterprise,CUST-00814,AGT-019,Norte,37,402.6,1035.4,0,,1,2025-10-06,17,0,10,2880,0
TCK-000745,2025-11-23 09:21:00,Telefone,Relatórios,Dúvida / Como Fazer,Alta,Free,CUST-02318,AGT-067,Sul,49,61.5,189.6,0,,1,2025-11-23,9,6,11,480,0
TCK-000746,2025-07-27 06:55:00,Redes Sociais,API,Solicitação de Recurso,Baixa,Basic,CUST-01392,AGT-016,Centro-Oeste,37,297.6,1391.6,0,4.0,0,2025-07-27,6,6,7,2880,0
TCK-000747,2025-05-11 22:51:00,Email,Relatórios,Problema Técnico,Baixa,Premium,CUST-02303,AGT-013,Sudeste,47,279.3,1448.6,0,,1,2025-05-11,22,6,5,2880,0
TCK-000748,2025-06-19 21:04:00,Email,API,Problema Técnico,Baixa,Free,CUST-02485,AGT-026,Sul,31,564.3,4021.5,1,2.0,0,2025-06-19,21,3,6,2880,1
TCK-000749,2025-12-23 00:27:00,Email,App Mobile,Dúvida / Como Fazer,Média,Premium,CUST-01445,AGT-004,Sul,59,78.2,242.2,0,,1,2025-12-23,0,1,12,1440,0
TCK-000750,2025-11-08 17:34:00,Formulário Web,Plataforma Web,Acesso e Conta,Média,Basic,CUST-02432,AGT-017,Centro-Oeste,51,295.8,429.2,0,5.0,0,2025-11-08,17,5,11,1440,0
TCK-000751,2025-06-20 19:43:00,Email,Faturamento,Problema Técnico,Média,Basic,CUST-01843,AGT-061,Centro-Oeste,34,116.4,854.3,0,5.0,0,2025-06-20,19,4,6,1440,0
TCK-000752,2025-07-10 09:26:00,Email,Relatórios,Problema Técnico,Crítica,Free,CUST-02034,AGT-010,Nordeste,48,37.3,1424.9,0,2.0,0,2025-07-10,9,3,7,240,1
TCK-000753,2025-08-31 05:15:00,Formulário Web,App Mobile,Cancelamento,Média,Free,CUST-02213,AGT-012,Nordeste,77,105.3,510.9,0,4.0,0,2025-08-31,5,6,8,1440,0
TCK-000754,2025-07-29 14:25:00,Chat,API,Cancelamento,Alta,Premium,CUST-02560,AGT-061,Nordeste,71,94.8,477.5,0,4.0,0,2025-07-29,14,1,7,480,0
TCK-000755,2025-08-28 21:36:00,Email,Relatórios,Dúvida / Como Fazer,Baixa,Basic,CUST-01316,AGT-060,Centro-Oeste,14,701.0,960.1,0,,1,2025-08-28,21,3,8,2880,0
TCK-000756,2025-07-06 14:05:00,Email,Plataforma Web,Bug / Defeito,Média,Free,CUST-01378,AGT-033,Nordeste,58,132.7,968.4,0,5.0,0,2025-07-06,14,6,7,1440,0
TCK-000757,2025-06-03 01:44:00,Email,Integrações,Acesso e Conta,Média,Enterprise,CUST-02084,AGT-003,Centro-Oeste,1,216.5,467.3,0,,1,2025-06-03,1,1,6,1440,0
TCK-000758,2025-03-11 07:33:00,Telefone,Faturamento,Bug / Defeito,Alta,Free,CUST-01272,AGT-012,Sul,27,34.7,896.1,1,3.0,0,2025-03-11,7,1,3,480,1
TCK-000759,2025-05-10 02:30:00,Telefone,API,Problema Técnico,Média,Free,CUST-01207,AGT-032,Norte,16,87.5,1067.1,0,3.0,0,2025-05-10,2,5,5,1440,0
TCK-000760,2025-06-12 18:37:00,Telefone,Relatórios,Dúvida / Como Fazer,Média,Enterprise,CUST-00719,AGT-050,Sul,90,163.1,389.4,0,4.0,0,2025-06-12,18,3,6,1440,0
TCK-000761,2025-03-08 16:13:00,Email,App Mobile,Bug / Defeito,Média,Free,CUST-00145,AGT-057,Norte,59,101.7,1272.6,0,,1,2025-03-08,16,5,3,1440,0
TCK-000762,2025-12-06 15:19:00,Email,API,Acesso e Conta,Média,Free,CUST-00757,AGT-058,Sudeste,27,225.1,517.5,1,5.0,0,2025-12-06,15,5,12,1440,0
TCK-000763,2025-08-02 17:48:00,Formulário Web,App Mobile,Problema Técnico,Baixa,Premium,CUST-00152,AGT-019,Nordeste,36,231.5,1294.7,0,4.0,0,2025-08-02,17,5,8,2880,0
TCK-000764,2025-08-01 12:40:00,Formulário Web,API,Cancelamento,Média,Free,CUST-02146,AGT-016,Norte,41,140.1,460.1,0,,1,2025-08-01,12,4,8,1440,0
TCK-000765,2025-09-08 01:29:00,Formulário Web,App Mobile,Dúvida / Como Fazer,Média,Basic,CUST-00820,AGT-028,Sudeste,43,177.1,679.2,1,,1,2025-09-08,1,0,9,1440,0
TCK-000766,2025-10-09 08:31:00,Email,Relatórios,Solicitação de Recurso,Média,Basic,CUST-01833,AGT-020,Sudeste,52,172.7,2394.4,0,3.0,0,2025-10-09,8,3,10,1440,1
TCK-000767,2025-10-08 05:36:00,Redes Sociais,App Mobile,Dúvida / Como Fazer,Média,Free,CUST-01156,AGT-028,Centro-Oeste,20,125.6,228.7,0,4.0,0,2025-10-08,5,2,10,1440,0
TCK-000768,2025-07-01 06:40:00,Email,Relatórios,Problema Técnico,Crítica,Basic,CUST-01772,AGT-025,Nordeste,50,35.4,679.8,1,,1,2025-07-01,6,1,7,240,1
TCK-000769,2025-10-09 05:57:00,Formulário Web,Integrações,Dúvida / Como Fazer,Baixa,Premium,CUST-01364,AGT-040,Sudeste,44,352.3,561.9,0,,1,2025-10-09,5,3,10,2880,0
TCK-000770,2025-10-19 06:50:00,Formulário Web,Integrações,Solicitação de Recurso,Baixa,Basic,CUST-02048,AGT-049,Nordeste,54,167.3,2006.7,0,5.0,0,2025-10-19,6,6,10,2880,0
TCK-000771,2025-10-29 13:50:00,Telefone,Relatórios,Bug / Defeito,Baixa,Enterprise,CUST-00774,AGT-059,Centro-Oeste,75,133.5,1307.5,0,5.0,0,2025-10-29,13,2,10,2880,0
TCK-000772,2025-09-07 13:59:00,Redes Sociais,Integrações,Solicitação de Recurso,Crítica,Free,CUST-02162,AGT-005,Sul,69,48.8,1489.9,0,,1,2025-09-07,13,6,9,240,1
TCK-000773,2025-03-28 07:50:00,Email,Faturamento,Cancelamento,Alta,Free,CUST-02042,AGT-030,Nordeste,33,47.5,496.3,0,3.0,0,2025-03-28,7,4,3,480,1
